;Code;Group_ID;Group;Question_ID;QuestionType;Question;ShortQuestion;Answers
25;MvarCSO[SQ001];3;Monitoring technology for CSOs;21;multiselect;A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios [Caudales hacia la EDAR [L/s]];A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios ;Caudales hacia la EDAR [L/s]
26;MvarCSO[SQ002];3;Monitoring technology for CSOs;21;multiselect;A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios [Nivel de agua en el DSU [m]];A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios ;Nivel de agua en el DSU [m]
27;MvarCSO[SQ003];3;Monitoring technology for CSOs;21;multiselect;A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios [Duración de los DSU];A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios ;Duración de los DSU
28;MvarCSO[SQ004];3;Monitoring technology for CSOs;21;multiselect;A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios [Frecuencia de los DSU (vertidos/año)];A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios ;Frecuencia de los DSU (vertidos/año)
29;MvarCSO[SQ005];3;Monitoring technology for CSOs;21;multiselect;A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios [Volumen de vertido [m3]];A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios ;Volumen de vertido [m3]
30;MvarCSO[other];3;Monitoring technology for CSOs;21;multiselect_text;A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios [Otro];A continuación se presenta una selección de variables y cantidades derivadas que se pueden medir en los DSU. Por favor, marca las variables medidas que registra tu compañía o comunidad de usuarios ;Otro
31;NinstrumCSO;3;Monitoring technology for CSOs;22;number;La siguiente pregunta se refiere al monitoreo en los DSU. Por instrumentos de medición nos referimos, por ejemplo:  • Detectores de desbordamiento  • Sensores para medir el calado o nivel de agua o la calidad del agua  •etc.  ¿Cuántos puntos de DSU están equipados con al menos uno de estos dispositivos de sensor?;La siguiente pregunta se refiere al monitoreo en los DSU. Por instrumentos de medición nos referimos, por ejemplo:  • Detectores de desbordamiento  • Sensores para medir el calado o nivel de agua o la calidad del agua  •etc.  ¿Cuántos puntos de DSU están equipados con al menos uno de estos dispositivos de sensor?;
32;Npluviom;3;Monitoring technology for CSOs;23;number;¿Cuántos pluviómetros permanentes opera tu compañía o comunidad de usuarios?;¿Cuántos pluviómetros permanentes opera tu compañía o comunidad de usuarios?;
33;WLmeas[SQ001];4;CSO data transmission and management;24;multiselect;¿Cómo transmiten los datos de niveles o de los equipos de medida? [Fibra óptica];¿Cómo transmiten los datos de niveles o de los equipos de medida? ;Fibra óptica
34;WLmeas[SQ002];4;CSO data transmission and management;24;multiselect;¿Cómo transmiten los datos de niveles o de los equipos de medida? [Línea telefónica Terrestre/cable de cobre];¿Cómo transmiten los datos de niveles o de los equipos de medida? ;Línea telefónica Terrestre/cable de cobre
35;WLmeas[SQ003];4;CSO data transmission and management;24;multiselect;¿Cómo transmiten los datos de niveles o de los equipos de medida? [De manera inalámbrica por GSM (red telefonía móvil)];¿Cómo transmiten los datos de niveles o de los equipos de medida? ;De manera inalámbrica por GSM (red telefonía móvil)
36;WLmeas[SQ004];4;CSO data transmission and management;24;multiselect;¿Cómo transmiten los datos de niveles o de los equipos de medida? [De manera inalámbrica por LoRaWAN (radio de baja energía)];¿Cómo transmiten los datos de niveles o de los equipos de medida? ;De manera inalámbrica por LoRaWAN (radio de baja energía)
37;WLmeas[SQ005];4;CSO data transmission and management;24;multiselect;¿Cómo transmiten los datos de niveles o de los equipos de medida? [Los datos se registran localmente, se leen manualmente y se almacenan en un medio físico local (e.g. pendrive) para luego almacenarse de forma centralizada];¿Cómo transmiten los datos de niveles o de los equipos de medida? ;Los datos se registran localmente, se leen manualmente y se almacenan en un medio físico local (e.g. pendrive) para luego almacenarse de forma centralizada
38;WLmeas[other];4;CSO data transmission and management;24;multiselect_text;¿Cómo transmiten los datos de niveles o de los equipos de medida? [Otro];¿Cómo transmiten los datos de niveles o de los equipos de medida? ;Otro
39;WLplants;4;CSO data transmission and management;25;singleselect;¿Desde cuantas plantas se transmiten los registros de nivel/ desbordamiento directamente al centro de control de la EDAR?;¿Desde cuantas plantas se transmiten los registros de nivel/ desbordamiento directamente al centro de control de la EDAR?;Desde alguna$Ninguna$Desde todas$Desde la mayoría
40;WLassess;4;CSO data transmission and management;26;singleselect;¿Cuántas veces se emplean los registros de niveles/desbordamientos para evaluar el funcionamiento del sistema?;¿Cuántas veces se emplean los registros de niveles/desbordamientos para evaluar el funcionamiento del sistema?;La evaluación se realiza irregularmente, por ejemplo durante la planificación o revisión de los planes integrados de saneamiento y drenaje$Prácticamente en tiempo real$Varias veces al año$Mensualmente$Nunca$Anualmente$Diariamente
41;WLdataQlty;4;CSO data transmission and management;27;bool;¿Los datos de niveles tienen buena calidad?;¿Los datos de niveles tienen buena calidad?;Sí$No
42;WLdataQLTYbad[SQ001];4;CSO data transmission and management;28;multiselect;Según tu opinion, los datos tienen poca calidad debido a  [Los equipos de registro];Según tu opinion, los datos tienen poca calidad debido a  ;Los equipos de registro
43;WLdataQLTYbad[SQ002];4;CSO data transmission and management;28;multiselect;Según tu opinion, los datos tienen poca calidad debido a  [La transmisión de los datos];Según tu opinion, los datos tienen poca calidad debido a  ;La transmisión de los datos
44;WLdataQLTYbad[SQ003];4;CSO data transmission and management;28;multiselect;Según tu opinion, los datos tienen poca calidad debido a  [Las condiciones hidráulicas en la sección de monitorización];Según tu opinion, los datos tienen poca calidad debido a  ;Las condiciones hidráulicas en la sección de monitorización
45;WLdataQLTYbad[other];4;CSO data transmission and management;28;multiselect_text;Según tu opinion, los datos tienen poca calidad debido a  [Otro];Según tu opinion, los datos tienen poca calidad debido a  ;Otro
46;WQproblm2[SQ001];4;CSO data transmission and management;29;multiselect;Tenemos los siguientes problemas en los registros: [Datos faltantes];Tenemos los siguientes problemas en los registros: ;Datos faltantes
47;WQproblm2[SQ002];4;CSO data transmission and management;29;multiselect;Tenemos los siguientes problemas en los registros: [Derivas en las señales];Tenemos los siguientes problemas en los registros: ;Derivas en las señales
48;WQproblm2[SQ003];4;CSO data transmission and management;29;multiselect;Tenemos los siguientes problemas en los registros: [Ruido en las señales];Tenemos los siguientes problemas en los registros: ;Ruido en las señales
49;WQproblm2[SQ004];4;CSO data transmission and management;29;multiselect;Tenemos los siguientes problemas en los registros: [No conocemos la precisión de los registros];Tenemos los siguientes problemas en los registros: ;No conocemos la precisión de los registros
50;WQproblm2[other];4;CSO data transmission and management;29;multiselect_text;Tenemos los siguientes problemas en los registros: [Otro];Tenemos los siguientes problemas en los registros: ;Otro
51;ORGshare[SQ001];4;CSO data transmission and management;30;multiselect;Nuestra organización comparte los datos de nivel con terceros... [No, no lo hacemos];Nuestra organización comparte los datos de nivel con terceros... ;No, no lo hacemos
52;ORGshare[SQ002];4;CSO data transmission and management;30;multiselect;Nuestra organización comparte los datos de nivel con terceros... [Sí, con una ingeniería que analiza la calidad de los registros];Nuestra organización comparte los datos de nivel con terceros... ;Sí, con una ingeniería que analiza la calidad de los registros
53;ORGshare[SQ003];4;CSO data transmission and management;30;multiselect;Nuestra organización comparte los datos de nivel con terceros... [Sí, para contrastar y validar nuestros modelos de simulación];Nuestra organización comparte los datos de nivel con terceros... ;Sí, para contrastar y validar nuestros modelos de simulación
54;ORGshare[SQ004];4;CSO data transmission and management;30;multiselect;Nuestra organización comparte los datos de nivel con terceros... [Si, con los organismos de cuenca y otras administraciones para asegurar el cumplimiento de las normativas o las autorizaciones de vertido];Nuestra organización comparte los datos de nivel con terceros... ;Si, con los organismos de cuenca y otras administraciones para asegurar el cumplimiento de las normativas o las autorizaciones de vertido
55;ORGshare[other];4;CSO data transmission and management;30;multiselect_text;Nuestra organización comparte los datos de nivel con terceros... [Otro];Nuestra organización comparte los datos de nivel con terceros... ;Otro
56;MTavail;5;Added value through the use of measurement technology;31;bool;¿Hay equipos de monitorización para DSU en el sistema?;¿Hay equipos de monitorización para DSU en el sistema?;Sí$No
57;METex[SQ001];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Hacer visible el funcionamiento del sistema de drenaje];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Hacer visible el funcionamiento del sistema de drenaje
58;METex[SQ002];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Ahorro de coste y tiempo en personal];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Ahorro de coste y tiempo en personal
59;METex[SQ003];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Preservar el valor del sistema de drenaje];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Preservar el valor del sistema de drenaje
60;METex[SQ004];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Monitorización en continuo para detectar incidentes];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Monitorización en continuo para detectar incidentes
61;METex[SQ005];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Control en tiempo real del sistema];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Control en tiempo real del sistema
62;METex[SQ006];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Gestión integrada del Sistema de saneamiento y drenaje, incluyendo la EDAR y las masas receptoras];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Gestión integrada del Sistema de saneamiento y drenaje, incluyendo la EDAR y las masas receptoras
63;METex[SQ007];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Establecer línea de base para la planificación de futuras infraestructuras];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Establecer línea de base para la planificación de futuras infraestructuras
64;METex[SQ008];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Prevención de malas inversiones];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Prevención de malas inversiones
65;METex[SQ009];5;Added value through the use of measurement technology;32;3multiselect;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Monitorización y evaluación del rendimiento del sistema];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Monitorización y evaluación del rendimiento del sistema
66;METex[other];5;Added value through the use of measurement technology;32;3multiselect_text;Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? [Otro];Los siguientes ejemplos describen como los operadores pueden beneficiarse del uso de equipos de monitorización en sistemas de drenaje urbano. ¿Cuáles son las 3 razones principales que motivarían su uso en tu organización? ;Otro
67;METobst[SQ001];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [Razones económicas];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;Razones económicas
68;METobst[SQ002];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [Dificultades técnicas en la instalación de equipos];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;Dificultades técnicas en la instalación de equipos
69;METobst[SQ003];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [Dificultades técnicas en la gestión y análisis de datos];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;Dificultades técnicas en la gestión y análisis de datos
70;METobst[SQ004];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [Ausencia de protocolos estandarizados];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;Ausencia de protocolos estandarizados
71;METobst[SQ005];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [No contar con apoyo de las administraciones];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;No contar con apoyo de las administraciones
72;METobst[SQ006];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [No hay condicionantes legales para monitorizar];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;No hay condicionantes legales para monitorizar
73;METobst[SQ007];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [La monitorización no es relevante ni necesaria para nosotros];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;La monitorización no es relevante ni necesaria para nosotros
74;METobst[SQ008];5;Added value through the use of measurement technology;33;3multiselect;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [No tenemos mucho conocimiento sobre la monitorización];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;No tenemos mucho conocimiento sobre la monitorización
75;METobst[other];5;Added value through the use of measurement technology;33;3multiselect_text;¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? [Otro];¿Cuáles son los 3 obstáculos principales para la aplicación de equipos de monitorización en tu organización o comunidad de usuarios? ;Otro
76;MEASplants[SQ001];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Hacer visible el funcionamiento del sistema de saneamiento y drenaje];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Hacer visible el funcionamiento del sistema de saneamiento y drenaje
77;MEASplants[SQ002];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Ahorro en coste y tiempo de operación];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Ahorro en coste y tiempo de operación
78;MEASplants[SQ003];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Preservar el valor de los sistemas de drenaje];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Preservar el valor de los sistemas de drenaje
79;MEASplants[SQ004];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Monitorización en continuo para detectar incidencias];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Monitorización en continuo para detectar incidencias
80;MEASplants[SQ005];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Control dinámico de las descargas de las EDAR];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Control dinámico de las descargas de las EDAR
81;MEASplants[SQ006];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Gestión integrada del Sistema de saneamiento y drenaje, incluyendo la EDAR y las masas acuáticas];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Gestión integrada del Sistema de saneamiento y drenaje, incluyendo la EDAR y las masas acuáticas
82;MEASplants[SQ007];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Establecer la línea de base para la planificación];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Establecer la línea de base para la planificación
83;MEASplants[SQ008];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Prevención de malas inversiones];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Prevención de malas inversiones
84;MEASplants[SQ009];5;Added value through the use of measurement technology;34;3multiselect;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Monitorización y análisis del rendimiento del sistema];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Monitorización y análisis del rendimiento del sistema
85;MEASplants[other];5;Added value through the use of measurement technology;34;3multiselect_text;¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones [Otro];¿Cuáles son las razones por las que tu organización o comunidad de usuarios está monitorizando el sistema? Selecciona un máximo de 3 razones ;Otro
86;MEunc;5;Added value through the use of measurement technology;35;singleselect;¿Se realiza un análisis de la incertidumbre de los datos? (Tipo A: valores repetidos, Tipo B: análisis científico basado en la información de los sensores por parte del proveedor, propagación de errores, etc);¿Se realiza un análisis de la incertidumbre de los datos? (Tipo A: valores repetidos, Tipo B: análisis científico basado en la información de los sensores por parte del proveedor, propagación de errores, etc);Yes, I do uncertainty calculations on my data$No, but I would like to know more or to do this in future$No, I don't think this is needed
87;MEunc[comment];5;Added value through the use of measurement technology;35;text;¿Se realiza un análisis de la incertidumbre de los datos? (Tipo A: valores repetidos, Tipo B: análisis científico basado en la información de los sensores por parte del proveedor, propagación de errores, etc) [Comentario];¿Se realiza un análisis de la incertidumbre de los datos? (Tipo A: valores repetidos, Tipo B: análisis científico basado en la información de los sensores por parte del proveedor, propagación de errores, etc) ;Comentario
88;IntDrainPlan;6;Collaboration with compliance authority;36;bool;¿Se ha desarrollado un plan de gestión integrado para el sistema de saneamiento que gestiona tu organización o comunidad de usuarios?;¿Se ha desarrollado un plan de gestión integrado para el sistema de saneamiento que gestiona tu organización o comunidad de usuarios?;Sí$No
89;IDPyear;6;Collaboration with compliance authority;37;number;¿En qué año se aprobó?;¿En qué año se aprobó?;
90;IDPrev;6;Collaboration with compliance authority;38;bool;¿Se está revisando el plan durante la planificación del drenaje?;¿Se está revisando el plan durante la planificación del drenaje?;Sí$No
91;ORGcoopUD;6;Collaboration with compliance authority;39;likert;Indica como de acuerdo estás con la siguiente afirmación:  Nuestra organización coopera con las autoridades competentes del drenaje urbano;Indica como de acuerdo estás con la siguiente afirmación:  Nuestra organización coopera con las autoridades competentes del drenaje urbano;
92;EMPevent;7;Further education/ Professional competence;40;bool;¿Han participado los empleados de su organización o comunidad de usuarios en alguno de los siguientes eventos profesionales en el último año?   	Feria comercial (por ejemplo, IFAT o SMAGUA)  	Reunión de las asociaciones nacionales de operadores (por ejemplo AEAS, AEOPAS) 	Conferencias o congresos nacionales de drenaje urbano 	Eventos de organismos de cuencas o administraciones públicas en el ámbito del drenaje urbano  	Eventos organizados por empresas consultoras o ingenierías 	Eventos organizados por empresas relacionada con la tecnología de monitorización o la automatización ;¿Han participado los empleados de su organización o comunidad de usuarios en alguno de los siguientes eventos profesionales en el último año?   	Feria comercial (por ejemplo, IFAT o SMAGUA)  	Reunión de las asociaciones nacionales de operadores (por ejemplo AEAS, AEOPAS) 	Conferencias o congresos nacionales de drenaje urbano 	Eventos de organismos de cuencas o administraciones públicas en el ámbito del drenaje urbano  	Eventos organizados por empresas consultoras o ingenierías 	Eventos organizados por empresas relacionada con la tecnología de monitorización o la automatización ;Sí$No
